Timestamp (UTC_TIME)	XBH4.EXPT.GIF.001:COUNTS	XBH4.EXPT.GIF.002:COUNTS	XBH4.EXPT.GIF.003:COUNTS	XBH4.EXPT.GIF.004:COUNTS
2016-06-02 01:02:12.135	17312	14020	10975	0
2016-06-02 01:02:52.935	16117	13110	10173	0
2016-06-02 01:03:33.735	16979	13850	10757	0
2016-06-02 01:04:14.535	16365	13407	10461	0
2016-06-02 01:04:55.335	16820	13635	10661	0
2016-06-02 01:05:36.135	15183	12409	9730	0
2016-06-02 01:06:16.935	17068	13828	10785	0
2016-06-02 01:06:57.735	15978	13097	10181	0
2016-06-02 01:07:38.535	16741	13694	10717	0
2016-06-02 01:08:19.335	17436	14190	11028	0
2016-06-02 01:09:00.135	15664	12689	9898	0
2016-06-02 01:09:40.935	16805	13852	10727	0
2016-06-02 01:10:21.735	15553	12660	9867	0
2016-06-02 01:11:02.535	17813	14571	11387	0
2016-06-02 01:11:43.335	15372	12581	9742	0
2016-06-02 01:12:24.135	17280	14116	11001	0
2016-06-02 01:13:04.935	15083	12207	9483	0
2016-06-02 01:13:45.735	17767	14456	11295	0
2016-06-02 01:14:26.535	17742	14482	11353	0
2016-06-02 01:15:07.335	15106	12271	9580	0
2016-06-02 01:15:48.135	17404	14221	11147	0
2016-06-02 01:16:28.935	17403	14195	11188	0
2016-06-02 01:17:09.735	18862	15322	11967	0
2016-06-02 01:17:50.535	15669	12721	9909	0
2016-06-02 01:18:31.335	17706	14417	11230	0
2016-06-02 01:19:12.135	16275	13187	10360	0
2016-06-02 01:19:52.935	16948	13833	10805	0
2016-06-02 01:20:33.735	16178	13218	10257	0
2016-06-02 01:21:14.535	17408	14143	11039	0
2016-06-02 01:21:55.335	17236	13912	10861	0
2016-06-02 01:22:36.135	17147	13957	10920	0
2016-06-02 01:23:16.935	18374	14967	11661	0
2016-06-02 01:23:57.735	16594	13606	10514	0
2016-06-02 01:24:38.535	18864	15273	11891	0
2016-06-02 01:25:19.335	15585	12567	9753	0
2016-06-02 01:26:00.135	17582	14204	11059	0
2016-06-02 01:26:40.935	16987	13820	10792	0
2016-06-02 01:27:21.735	17604	14410	11161	0
2016-06-02 01:28:02.535	15152	12388	9641	0
2016-06-02 01:28:43.335	17668	14461	11312	0
2016-06-02 01:29:24.135	18232	14811	11583	0
2016-06-02 01:30:04.935	15845	12949	10006	0
2016-06-02 01:30:45.735	17459	14199	11025	0
2016-06-02 01:31:26.535	15504	12676	9878	0
2016-06-02 01:32:07.335	17268	14127	11032	0
2016-06-02 01:32:48.135	16542	13484	10542	0
2016-06-02 01:33:28.935	17286	14129	11064	0
2016-06-02 01:34:09.735	15729	12774	9991	0
2016-06-02 01:34:50.535	17190	14034	10960	0
2016-06-02 01:35:31.335	17165	13997	10839	0
2016-06-02 01:36:12.135	16831	13659	10643	0
2016-06-02 01:36:52.935	17004	13764	10784	0
2016-06-02 01:37:33.735	16122	13261	10243	0
2016-06-02 01:38:14.535	17438	14287	11185	0
2016-06-02 01:38:55.335	15649	12750	9925	0
2016-06-02 01:39:36.135	17932	14602	11422	0
2016-06-02 01:40:16.935	16567	13430	10459	0
2016-06-02 01:40:57.735	17052	14029	10972	0
2016-06-02 01:41:38.535	16242	13100	10325	0
2016-06-02 01:42:19.335	17650	14539	11290	0
2016-06-02 01:43:00.135	17547	14340	11184	0
2016-06-02 01:43:40.935	15221	12579	9819	0
2016-06-02 01:44:21.735	16862	13710	10694	0
2016-06-02 01:45:02.535	16311	13199	10245	0
2016-06-02 01:45:43.335	17471	14220	11053	0
2016-06-02 01:46:24.135	15552	12483	9749	0
2016-06-02 01:47:04.935	16493	13568	10605	0
2016-06-02 01:47:45.735	15965	13076	10051	0
2016-06-02 01:48:26.535	17919	14537	11375	0
2016-06-02 01:49:07.335	19956	16273	12688	0
2016-06-02 01:49:48.135	16541	13521	10501	0
2016-06-02 01:50:28.935	18269	14820	11672	0
2016-06-02 01:51:09.735	16463	13369	10415	0
2016-06-02 01:51:50.535	17330	14076	11002	0
2016-06-02 01:52:31.335	15327	12451	9715	0
2016-06-02 01:53:12.135	17799	14430	11356	0
2016-06-02 01:53:52.935	16428	13245	10306	0
2016-06-02 01:54:33.735	17002	13915	10804	0
2016-06-02 01:55:14.535	16302	13368	10345	0
2016-06-02 01:55:55.335	17396	14240	11215	0
2016-06-02 01:56:36.135	18106	14638	11414	0
2016-06-02 01:57:16.935	15766	12916	10038	0
2016-06-02 01:57:57.735	17586	14451	11347	0
2016-06-02 01:58:38.535	16761	13567	10571	0
2016-06-02 01:59:19.335	17718	14347	11231	0
2016-06-02 02:00:00.135	15472	12495	9752	0
2016-06-02 02:00:40.935	17278	14089	11044	0
2016-06-02 02:01:21.735	16919	13835	10735	0
2016-06-02 02:02:02.535	16988	13787	10689	0
2016-06-02 02:02:43.335	19378	15796	12365	0
2016-06-02 02:03:24.135	15815	12950	10077	0
2016-06-02 02:04:04.935	18506	14895	11620	0
2016-06-02 02:04:45.735	15909	12895	10090	0
2016-06-02 02:05:26.535	17852	14521	11372	0
2016-06-02 02:06:07.335	16160	13192	10318	0
2016-06-02 02:06:48.135	17678	14226	11098	0
2016-06-02 02:07:28.935	17322	14229	11160	0
2016-06-02 02:08:09.735	16756	13633	10587	0
2016-06-02 02:08:50.535	17125	14099	10942	0
2016-06-02 02:09:31.335	15846	12978	10126	0
2016-06-02 02:10:12.135	18039	14925	11549	0
2016-06-02 02:10:52.935	15145	12362	9607	0
2016-06-02 02:11:33.735	16992	13889	10829	0
2016-06-02 02:12:14.535	16504	13465	10500	0
2016-06-02 02:12:55.335	17568	14282	11109	0
2016-06-02 02:13:36.135	16526	13362	10471	0
2016-06-02 02:14:16.935	17765	14487	11319	0
2016-06-02 02:14:57.735	17124	13912	10930	0
2016-06-02 02:15:38.535	17208	13932	10862	0
2016-06-02 02:16:19.335	17963	14866	11544	0
2016-06-02 02:17:00.135	15012	12152	9497	0
2016-06-02 02:17:40.935	17394	14269	11095	0
2016-06-02 02:18:21.735	17813	14474	11322	0
2016-06-02 02:19:02.535	16822	13786	10720	0
2016-06-02 02:19:43.335	16663	13510	10575	0
2016-06-02 02:20:24.135	16514	13452	10569	0
2016-06-02 02:21:04.935	17086	14007	10801	0
2016-06-02 02:21:45.735	15479	12461	9764	0
2016-06-02 02:22:26.535	17887	14548	11433	0
2016-06-02 02:23:07.335	15299	12453	9733	0
2016-06-02 02:23:48.135	17965	14642	11415	0
2016-06-02 02:24:28.935	15952	13033	10143	0
2016-06-02 02:25:09.735	17384	14220	11086	0
2016-06-02 02:25:50.535	17289	14163	11005	0
2016-06-02 02:26:31.335	17706	14418	11320	0
2016-06-02 02:27:12.135	17002	13820	10864	0
2016-06-02 02:27:52.935	16066	13035	10166	0
2016-06-02 02:28:33.735	18106	14908	11669	0
2016-06-02 02:29:14.535	15783	13052	10081	0
2016-06-02 02:29:55.335	18028	14656	11376	0
2016-06-02 02:30:36.135	15231	12520	9679	0
2016-06-02 02:31:16.935	17745	14541	11298	0
2016-06-02 02:31:57.735	17171	14089	10952	0
2016-06-02 02:32:38.535	17600	14350	11167	0
2016-06-02 02:33:19.335	17433	14182	11083	0
2016-06-02 02:34:00.135	14966	12324	9522	0
2016-06-02 02:34:40.935	17439	14209	10974	0
2016-06-02 02:35:21.735	15825	12737	9943	0
2016-06-02 02:36:02.535	18080	14743	11534	0
2016-06-02 02:36:43.335	16463	13431	10543	0
2016-06-02 02:37:24.135	17266	14106	10987	0
2016-06-02 02:38:04.935	18117	14744	11539	0
2016-06-02 02:38:45.735	98	91	0	0
2016-06-02 02:39:26.535	94	109	0	0
2016-06-02 02:40:07.335	85	71	0	0
2016-06-02 02:40:48.135	16749	13703	10648	0
2016-06-02 02:41:28.935	15069	12151	9557	0
2016-06-02 02:42:09.735	18512	14858	11659	0
2016-06-02 02:42:50.535	15972	13164	10161	0
2016-06-02 02:43:31.335	16739	13581	10646	0
2016-06-02 02:44:12.135	78	76	0	0
2016-06-02 02:44:52.935	101	100	0	0
2016-06-02 02:45:33.735	68	92	0	0
2016-06-02 02:46:14.535	17749	14523	11318	0
2016-06-02 02:46:55.335	17221	14105	11041	0
2016-06-02 02:47:36.135	16072	13100	10241	0
2016-06-02 02:48:16.935	16933	13770	10689	0
2016-06-02 02:48:57.735	16145	13097	10143	0
2016-06-02 02:49:38.535	17964	14650	11368	0
2016-06-02 02:50:19.335	96	106	0	0
2016-06-02 02:51:00.135	94	90	0	0
2016-06-02 02:51:40.935	88	91	0	0
2016-06-02 02:52:21.735	82	88	0	0
2016-06-02 02:53:02.535	80	95	0	0
2016-06-02 02:53:43.335	74	93	0	0
2016-06-02 02:54:24.135	84	73	0	0
2016-06-02 02:55:04.935	89	79	0	0
2016-06-02 02:55:45.735	97	105	0	0
2016-06-02 02:56:26.535	108	104	0	0
2016-06-02 02:57:07.335	85	88	0	0
2016-06-02 02:57:48.135	77	91	0	0
2016-06-02 02:58:28.935	87	88	0	0
2016-06-02 02:59:09.735	77	106	0	0
2016-06-02 02:59:50.535	96	100	0	0
2016-06-02 03:00:31.335	85	108	0	0
2016-06-02 03:01:12.135	95	77	0	0
2016-06-02 03:01:52.935	87	87	0	0
2016-06-02 03:02:33.735	85	85	0	0
2016-06-02 03:03:14.535	71	102	0	0
2016-06-02 03:03:55.335	94	90	0	0
2016-06-02 03:04:36.135	82	93	0	0
2016-06-02 03:05:16.935	88	98	0	0
2016-06-02 03:05:57.735	81	117	0	0
2016-06-02 03:06:38.535	88	89	0	0
2016-06-02 03:07:19.335	86	113	0	0
2016-06-02 03:08:00.135	93	98	0	0
2016-06-02 03:08:40.935	75	92	0	0
2016-06-02 03:09:21.735	87	89	0	0
2016-06-02 03:10:02.535	62	74	0	0
2016-06-02 03:10:43.335	73	106	0	0
2016-06-02 03:11:24.135	81	98	0	0
2016-06-02 03:12:04.935	88	107	0	0
2016-06-02 03:12:45.735	85	88	0	0
2016-06-02 03:13:26.535	101	110	0	0
2016-06-02 03:14:07.335	110	93	0	0
2016-06-02 03:14:48.135	86	96	0	0
2016-06-02 03:15:28.935	90	102	0	0
2016-06-02 03:16:09.735	99	87	0	0
2016-06-02 03:16:50.535	67	84	0	0
2016-06-02 03:17:31.335	87	108	0	0
2016-06-02 03:18:12.135	85	99	0	0
2016-06-02 03:18:52.935	60	103	0	0
2016-06-02 03:19:33.735	95	79	0	0
2016-06-02 03:20:14.535	77	92	0	0
2016-06-02 03:20:55.335	81	94	0	0
2016-06-02 03:21:36.135	84	92	0	0
2016-06-02 03:22:16.935	79	105	0	0
2016-06-02 03:22:57.735	79	94	0	0
2016-06-02 03:23:38.535	68	105	0	0
2016-06-02 03:24:19.335	81	87	0	0
2016-06-02 03:25:00.135	79	89	0	0
2016-06-02 03:25:40.935	65	86	0	0
2016-06-02 03:26:21.735	103	82	0	0
2016-06-02 03:27:02.535	75	92	0	0
2016-06-02 03:27:43.335	80	102	0	0
2016-06-02 03:28:24.135	77	94	0	0
2016-06-02 03:29:04.935	91	89	0	0
2016-06-02 03:29:45.735	82	67	0	0
2016-06-02 03:30:26.535	100	76	0	0
2016-06-02 03:31:07.335	92	84	0	0
2016-06-02 03:31:48.135	85	72	0	0
2016-06-02 03:32:28.935	85	83	0	0
2016-06-02 03:33:09.735	95	105	0	0
2016-06-02 03:33:50.535	109	86	0	0
2016-06-02 03:34:31.335	80	94	0	0
2016-06-02 03:35:12.135	78	96	0	0
2016-06-02 03:35:52.935	79	89	0	0
2016-06-02 03:36:33.735	91	100	0	0
2016-06-02 03:37:14.535	80	88	0	0
2016-06-02 03:37:55.335	80	84	0	0
2016-06-02 03:38:36.135	75	98	0	0
2016-06-02 03:39:16.935	75	103	0	0
2016-06-02 03:39:57.735	76	92	0	0
2016-06-02 03:40:38.535	109	98	0	0
2016-06-02 03:41:19.335	81	80	0	0
2016-06-02 03:42:00.135	67	108	0	0
2016-06-02 03:42:40.935	72	93	0	0
2016-06-02 03:43:21.735	73	75	0	0
2016-06-02 03:44:02.535	93	67	0	0
2016-06-02 03:44:43.335	83	97	0	0
2016-06-02 03:45:24.135	92	86	0	0
2016-06-02 03:46:04.935	89	97	0	0
2016-06-02 03:46:45.735	110	99	0	0
2016-06-02 03:47:26.535	98	94	0	0
2016-06-02 03:48:07.335	90	98	0	0
2016-06-02 03:48:48.135	82	82	0	0
2016-06-02 03:49:28.935	100	88	0	0
2016-06-02 03:50:09.735	83	83	0	0
2016-06-02 03:50:50.535	58	94	0	0
2016-06-02 03:51:31.335	80	95	0	0
2016-06-02 03:52:12.135	64	86	0	0
2016-06-02 03:52:52.935	102	84	0	0
2016-06-02 03:53:33.735	88	88	0	0
2016-06-02 03:54:14.535	81	77	0	0
2016-06-02 03:54:55.335	86	75	0	0
2016-06-02 03:55:36.135	93	102	0	0
2016-06-02 03:56:16.935	80	86	0	0
2016-06-02 03:56:57.735	81	91	0	0
2016-06-02 03:57:38.535	105	112	1	0
2016-06-02 03:58:19.335	92	82	0	0
2016-06-02 03:59:00.135	91	107	0	0
2016-06-02 03:59:40.935	91	103	0	0
2016-06-02 04:00:21.735	96	98	0	0
2016-06-02 04:01:02.535	78	88	0	0
2016-06-02 04:01:43.335	98	102	0	0
2016-06-02 04:02:24.135	60	94	0	0
2016-06-02 04:03:04.935	90	77	0	0
2016-06-02 04:03:45.735	77	84	0	0
2016-06-02 04:04:26.535	87	66	0	0
2016-06-02 04:05:07.335	81	90	0	0
2016-06-02 04:05:48.135	81	82	0	0
2016-06-02 04:06:28.935	75	98	0	0
2016-06-02 04:07:09.735	96	88	0	0
2016-06-02 04:07:50.535	89	88	0	0
2016-06-02 04:08:31.335	70	96	0	0
2016-06-02 04:09:12.135	94	93	0	0
2016-06-02 04:09:52.935	92	90	0	0
2016-06-02 04:10:33.735	85	81	0	0
2016-06-02 04:11:14.535	101	92	0	0
2016-06-02 04:11:55.335	61	90	0	0
2016-06-02 04:12:36.135	93	91	0	0
2016-06-02 04:13:16.935	101	89	0	0
2016-06-02 04:13:57.735	88	66	0	0
2016-06-02 04:14:38.535	83	95	0	0
2016-06-02 04:15:19.335	94	98	0	0
2016-06-02 04:16:00.135	93	95	0	0
2016-06-02 04:16:40.935	76	93	0	0
2016-06-02 04:17:21.735	80	93	0	0
2016-06-02 04:18:02.535	78	106	0	0
2016-06-02 04:18:43.335	89	93	0	0
2016-06-02 04:19:24.135	87	104	0	0
2016-06-02 04:20:04.935	76	89	0	0
2016-06-02 04:20:45.735	99	91	0	0
2016-06-02 04:21:26.535	102	81	0	0
2016-06-02 04:22:07.335	82	81	0	0
2016-06-02 04:22:48.135	82	92	0	0
2016-06-02 04:23:28.935	75	105	0	0
2016-06-02 04:24:09.735	74	92	0	0
2016-06-02 04:24:50.535	95	86	0	0
2016-06-02 04:25:31.335	99	90	0	0
2016-06-02 04:26:12.135	97	89	0	0
2016-06-02 04:26:52.935	94	83	0	0
2016-06-02 04:27:33.735	108	108	0	0
2016-06-02 04:28:14.535	71	96	0	0
2016-06-02 04:28:55.335	84	91	0	0
2016-06-02 04:29:36.135	94	100	0	0
2016-06-02 04:30:16.935	79	91	0	0
2016-06-02 04:30:57.735	89	82	0	0
2016-06-02 04:31:38.535	101	103	0	0
2016-06-02 04:32:19.335	94	80	0	0
2016-06-02 04:33:00.135	76	107	0	0
2016-06-02 04:33:40.935	107	93	0	0
2016-06-02 04:34:21.735	72	88	0	0
2016-06-02 04:35:02.535	88	90	0	0
2016-06-02 04:35:43.335	73	106	0	0
2016-06-02 04:36:24.135	77	93	0	0
2016-06-02 04:37:04.935	84	103	0	0
2016-06-02 04:37:45.735	74	93	0	0
2016-06-02 04:38:26.535	84	96	0	0
2016-06-02 04:39:07.335	74	106	0	0
2016-06-02 04:39:48.135	93	70	0	0
2016-06-02 04:40:28.935	77	103	0	0
2016-06-02 04:41:09.735	99	78	0	0
2016-06-02 04:41:50.535	68	89	0	0
2016-06-02 04:42:31.335	89	90	0	0
2016-06-02 04:43:12.135	74	93	0	0
2016-06-02 04:43:52.935	98	86	0	0
2016-06-02 04:44:33.735	75	96	0	0
2016-06-02 04:45:14.535	90	77	0	0
2016-06-02 04:45:55.335	83	89	0	0
2016-06-02 04:46:36.135	107	83	0	0
2016-06-02 04:47:16.935	73	86	0	0
2016-06-02 04:47:57.735	77	103	0	0
2016-06-02 04:48:38.535	93	115	0	0
2016-06-02 04:49:19.335	75	100	0	0
2016-06-02 04:50:00.135	92	93	0	0
2016-06-02 04:50:40.935	81	106	0	0
2016-06-02 04:51:21.735	92	113	0	0
2016-06-02 04:52:02.535	78	86	0	0
2016-06-02 04:52:43.335	90	102	0	0
2016-06-02 04:53:24.135	93	79	0	0
2016-06-02 04:54:04.935	93	80	0	0
2016-06-02 04:54:45.735	96	102	0	0
2016-06-02 04:55:26.535	80	79	0	0
2016-06-02 04:56:07.335	69	95	0	0
2016-06-02 04:56:48.135	93	103	0	0
2016-06-02 04:57:28.935	66	117	0	0
2016-06-02 04:58:09.735	79	90	0	0
2016-06-02 04:58:50.535	72	85	0	0
2016-06-02 04:59:31.335	85	88	0	0
2016-06-02 05:00:12.135	94	110	0	0
2016-06-02 05:00:52.935	74	97	0	0
2016-06-02 05:01:33.735	85	96	0	0
2016-06-02 05:02:14.535	85	106	0	0
2016-06-02 05:02:55.335	77	86	0	0
2016-06-02 05:03:36.135	88	81	0	0
2016-06-02 05:04:16.935	81	99	0	0
2016-06-02 05:04:57.735	84	96	0	0
2016-06-02 05:05:38.535	78	88	0	0
2016-06-02 05:06:19.335	87	100	0	0
2016-06-02 05:07:00.135	104	87	0	0
2016-06-02 05:07:40.935	98	90	0	0
2016-06-02 05:08:21.735	80	87	0	0
2016-06-02 05:09:02.535	75	88	0	0
2016-06-02 05:09:43.335	58	95	0	0
2016-06-02 05:10:24.135	77	75	0	0
2016-06-02 05:11:04.935	94	79	0	0
2016-06-02 05:11:45.735	86	81	0	0
2016-06-02 05:12:26.535	86	92	0	0
2016-06-02 05:13:07.335	98	98	0	0
2016-06-02 05:13:48.135	92	109	0	0
2016-06-02 05:14:28.935	71	85	0	0
2016-06-02 05:15:09.735	79	106	0	0
2016-06-02 05:15:50.535	91	94	0	0
2016-06-02 05:16:31.335	79	100	0	0
2016-06-02 05:17:12.135	82	76	0	0
2016-06-02 05:17:52.935	104	92	0	0
2016-06-02 05:18:33.735	92	62	0	0
2016-06-02 05:19:14.535	93	94	0	0
2016-06-02 05:19:55.335	79	85	0	0
2016-06-02 05:20:36.135	86	74	0	0
2016-06-02 05:21:16.935	82	81	0	0
2016-06-02 05:21:57.735	88	105	0	0
2016-06-02 05:22:38.535	65	89	0	0
2016-06-02 05:23:19.335	79	89	0	0
2016-06-02 05:24:00.135	92	101	0	0
2016-06-02 05:24:40.935	78	79	0	0
2016-06-02 05:25:21.735	83	104	0	0
2016-06-02 05:26:02.535	83	96	0	0
2016-06-02 05:26:43.335	88	93	0	0
2016-06-02 05:27:24.135	80	89	0	0
2016-06-02 05:28:04.935	86	87	0	0
2016-06-02 05:28:45.735	79	100	0	0
2016-06-02 05:29:26.535	78	99	0	0
2016-06-02 05:30:07.335	75	103	0	0
2016-06-02 05:30:48.135	76	84	0	0
2016-06-02 05:31:28.935	76	95	0	0
2016-06-02 05:32:09.735	83	96	0	0
2016-06-02 05:32:50.535	94	99	0	0
2016-06-02 05:33:31.335	96	107	0	0
2016-06-02 05:34:12.135	89	95	0	0
2016-06-02 05:34:52.935	89	109	0	0
2016-06-02 05:35:33.735	74	91	0	0
2016-06-02 05:36:14.535	91	97	0	0
2016-06-02 05:36:55.335	93	95	0	0
2016-06-02 05:37:36.135	88	104	0	0
2016-06-02 05:38:16.935	81	72	0	0
2016-06-02 05:38:57.735	76	106	0	0
2016-06-02 05:39:38.535	75	89	0	0
2016-06-02 05:40:19.335	77	79	0	0
2016-06-02 05:41:00.135	103	94	0	0
2016-06-02 05:41:40.935	70	99	0	0
2016-06-02 05:42:21.735	86	95	0	0
2016-06-02 05:43:02.535	101	81	0	0
2016-06-02 05:43:43.335	82	74	0	0
2016-06-02 05:44:24.135	86	78	0	0
2016-06-02 05:45:04.935	77	108	0	0
2016-06-02 05:45:45.735	94	97	0	0
2016-06-02 05:46:26.535	78	81	0	0
2016-06-02 05:47:07.335	92	104	0	0
2016-06-02 05:47:48.135	86	95	1	0
2016-06-02 05:48:28.935	75	94	0	0
2016-06-02 05:49:09.735	91	90	0	0
2016-06-02 05:49:50.535	82	78	0	0
2016-06-02 05:50:31.335	88	72	0	0
2016-06-02 05:51:12.135	83	86	0	0
2016-06-02 05:51:52.935	74	99	0	0
2016-06-02 05:52:33.735	87	105	0	0
2016-06-02 05:53:14.535	75	104	0	0
2016-06-02 05:53:55.335	85	100	0	0
2016-06-02 05:54:36.135	87	96	0	0
2016-06-02 05:55:16.935	96	118	0	0
2016-06-02 05:55:57.735	75	96	0	0
2016-06-02 05:56:38.535	89	115	0	0
2016-06-02 05:57:19.335	84	92	0	0
2016-06-02 05:58:00.135	92	87	0	0
2016-06-02 05:58:40.935	79	84	0	0
2016-06-02 05:59:21.735	75	95	0	0
2016-06-02 06:00:02.535	86	109	0	0
2016-06-02 06:00:43.335	87	99	0	0
2016-06-02 06:01:24.135	92	87	0	0
2016-06-02 06:02:04.935	17329	14083	10977	0
2016-06-02 06:02:45.735	18551	15046	11695	0
2016-06-02 06:03:26.535	86	81	0	0
2016-06-02 06:04:07.335	77	84	0	0
2016-06-02 06:04:48.135	95	96	0	0
2016-06-02 06:05:28.935	101	117	0	0
2016-06-02 06:06:09.735	93	95	0	0
2016-06-02 06:06:50.535	86	97	0	0
2016-06-02 06:07:31.335	80	96	0	0
2016-06-02 06:08:12.135	76	81	0	0
2016-06-02 06:08:52.935	101	85	0	0
2016-06-02 06:09:33.735	94	83	0	0
2016-06-02 06:10:14.535	82	103	0	0
2016-06-02 06:10:55.335	103	86	0	0
2016-06-02 06:11:36.135	98	95	0	0
2016-06-02 06:12:16.935	86	99	0	0
2016-06-02 06:12:57.735	98	83	0	0
2016-06-02 06:13:38.535	101	94	0	0
2016-06-02 06:14:19.335	90	90	0	0
2016-06-02 06:15:00.135	87	93	0	0
2016-06-02 06:15:40.935	98	110	0	0
2016-06-02 06:16:21.735	103	96	0	0
2016-06-02 06:17:02.535	96	101	0	0
2016-06-02 06:17:43.335	15532	12676	9948	0
2016-06-02 06:18:24.135	17119	14064	10978	0
2016-06-02 06:19:04.935	14634	11906	9251	0
2016-06-02 06:19:45.735	16759	13733	10786	0
2016-06-02 06:20:26.535	17395	14282	11113	0
2016-06-02 06:21:07.335	18490	15101	11823	0
2016-06-02 06:21:48.135	17421	14201	11047	0
2016-06-02 06:22:28.935	8928	7271	5675	0
2016-06-02 06:23:09.735	17772	14564	11321	0
2016-06-02 06:23:50.535	16120	13189	10296	0
2016-06-02 06:24:31.335	16315	13328	10368	0
